match_id,date,team1,team2,venue,city,toss_winner,toss_decision,winner,match_type,outcome_result
1197399,2019-08-19,Cayman Islands,United States of America,National Stadium,Hamilton,United States of America,field,United States of America,T20,completed
1197400,2019-08-21,Bermuda,Cayman Islands,"White Hill Field, Sandys Parish",Hamilton,Cayman Islands,bat,Bermuda,T20,completed
1197401,2019-08-21,Canada,United States of America,"White Hill Field, Sandys Parish",Hamilton,United States of America,bat,Canada,T20,completed
1197402,2019-08-22,Canada,Cayman Islands,"White Hill Field, Sandys Parish",Hamilton,Canada,field,Canada,T20,completed
1197403,2019-08-22,United States of America,Bermuda,Bermuda National Stadium,Hamilton,Bermuda,field,Bermuda,T20,completed
1197404,2019-08-24,Cayman Islands,United States of America,"White Hill Field, Sandys Parish",Hamilton,Cayman Islands,bat,United States of America,T20,completed
1197406,2019-08-25,Canada,United States of America,"White Hill Field, Sandys Parish",Hamilton,United States of America,field,Canada,T20,completed
1197407,2019-08-25,Bermuda,Cayman Islands,"White Hill Field, Sandys Parish",Hamilton,Cayman Islands,bat,Bermuda,T20,completed
1197507,2019-08-19,Namibia,Botswana,United Cricket Club Ground,Windhoek,Botswana,field,Namibia,T20,completed
1197508,2019-08-20,Namibia,Botswana,United Cricket Club Ground,Windhoek,Botswana,field,Namibia,T20,completed
1197509,2019-08-22,Namibia,Botswana,United Cricket Club Ground,Windhoek,Namibia,bat,Namibia,T20,completed
1197510,2019-08-23,Namibia,Botswana,United Cricket Club Ground,Windhoek,Botswana,bat,Namibia,T20,completed
1197521,2019-10-05,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,Ireland,T20,completed
1197522,2019-10-06,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,Oman,T20,completed
1197523,2019-10-06,Hong Kong,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,Nepal,T20,completed
1197524,2019-10-07,Nepal,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,Nepal,T20,completed
1197525,2019-10-07,Hong Kong,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,bat,Ireland,T20,completed
1197526,2019-10-09,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,bat,Ireland,T20,completed
1197527,2019-10-09,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Netherlands,bat,Oman,T20,completed
1197528,2019-10-10,Hong Kong,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Hong Kong,field,Netherlands,T20,completed
1197529,2019-10-10,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Oman,T20,completed
1198235,2020-09-04,England,Australia,The Rose Bowl,Southampton,Australia,field,England,T20,completed
1198236,2020-09-06,Australia,England,The Rose Bowl,Southampton,Australia,bat,England,T20,completed
1198237,2020-09-08,England,Australia,The Rose Bowl,Southampton,Australia,field,Australia,T20,completed
1198245,2020-08-30,Pakistan,England,Old Trafford,Manchester,England,field,England,T20,completed
1198246,2020-09-01,Pakistan,England,Old Trafford,Manchester,England,field,Pakistan,T20,completed
1198489,2019-10-05,Pakistan,Sri Lanka,Gaddafi Stadium,Lahore,Pakistan,field,Sri Lanka,T20,completed
1198490,2019-10-07,Pakistan,Sri Lanka,Gaddafi Stadium,Lahore,Sri Lanka,bat,Sri Lanka,T20,completed
1198491,2019-10-09,Pakistan,Sri Lanka,Gaddafi Stadium,Lahore,Sri Lanka,bat,Sri Lanka,T20,completed
1199499,2019-10-18,Scotland,Singapore,ICC Academy,Dubai,Scotland,field,Singapore,T20,completed
1199500,2019-10-18,Hong Kong,Ireland,Sheikh Zayed Stadium,Abu Dhabi,Hong Kong,bat,Ireland,T20,completed
1199501,2019-10-18,Kenya,Netherlands,ICC Academy,Dubai,Netherlands,bat,Netherlands,T20,completed
1199502,2019-10-18,United Arab Emirates,Oman,Sheikh Zayed Stadium,Abu Dhabi,Oman,field,Oman,T20,completed
1199503,2019-10-19,Bermuda,Papua New Guinea,ICC Academy,Dubai,Papua New Guinea,field,Papua New Guinea,T20,completed
1199504,2019-10-19,Jersey,Nigeria,Sheikh Zayed Stadium,Abu Dhabi,Jersey,bat,Jersey,T20,completed
1199505,2019-10-19,Namibia,Netherlands,ICC Academy,Dubai,Netherlands,bat,Netherlands,T20,completed
1199506,2019-10-19,Kenya,Scotland,ICC Academy Ground No 2,Dubai,Scotland,bat,Scotland,T20,completed
1199507,2019-10-19,United Arab Emirates,Ireland,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,field,United Arab Emirates,T20,completed
1199508,2019-10-20,Namibia,Papua New Guinea,ICC Academy Ground No 2,Dubai,Papua New Guinea,bat,Papua New Guinea,T20,completed
1199509,2019-10-20,Canada,Jersey,Tolerance Oval,Abu Dhabi,Jersey,field,Canada,T20,completed
1199510,2019-10-20,Bermuda,Singapore,ICC Academy Ground No 2,Dubai,Bermuda,bat,Singapore,T20,completed
1199511,2019-10-20,Hong Kong,Oman,Sheikh Zayed Stadium,Abu Dhabi,Oman,field,Oman,T20,completed
1199512,2019-10-21,Papua New Guinea,Scotland,ICC Academy,Dubai,Scotland,bat,Scotland,T20,completed
1199513,2019-10-21,United Arab Emirates,Hong Kong,Sheikh Zayed Stadium,Abu Dhabi,Hong Kong,bat,United Arab Emirates,T20,completed
1199514,2019-10-21,Ireland,Oman,Tolerance Oval,Abu Dhabi,Oman,field,Ireland,T20,completed
1199515,2019-10-21,Bermuda,Kenya,ICC Academy,Dubai,Kenya,bat,Kenya,T20,completed
1199516,2019-10-21,Canada,Nigeria,Sheikh Zayed Stadium,Abu Dhabi,Canada,bat,Canada,T20,completed
1199517,2019-10-22,Namibia,Scotland,ICC Academy,Dubai,Namibia,bat,Namibia,T20,completed
1199518,2019-10-22,Netherlands,Singapore,ICC Academy,Dubai,Singapore,bat,Netherlands,T20,completed
1199519,2019-10-22,United Arab Emirates,Jersey,Tolerance Oval,Abu Dhabi,Jersey,bat,Jersey,T20,completed
1199520,2019-10-23,Bermuda,Namibia,ICC Academy Ground No 2,Dubai,Namibia,field,Namibia,T20,completed
1199521,2019-10-23,Nigeria,Oman,Tolerance Oval,Abu Dhabi,Nigeria,bat,Oman,T20,completed
1199522,2019-10-23,Kenya,Singapore,ICC Academy Ground No 2,Dubai,Singapore,bat,Kenya,T20,completed
1199523,2019-10-23,Canada,Ireland,Sheikh Zayed Stadium,Abu Dhabi,Canada,bat,Canada,T20,completed
1199524,2019-10-23,Hong Kong,Jersey,Sheikh Zayed Stadium,Abu Dhabi,Hong Kong,bat,Hong Kong,T20,completed
1199525,2019-10-24,Netherlands,Papua New Guinea,ICC Academy,Dubai,Netherlands,bat,Papua New Guinea,T20,completed
1199526,2019-10-24,United Arab Emirates,Nigeria,Tolerance Oval,Abu Dhabi,United Arab Emirates,field,United Arab Emirates,T20,completed
1199527,2019-10-24,Canada,Hong Kong,Tolerance Oval,Abu Dhabi,Hong Kong,bat,Hong Kong,T20,completed
1199528,2019-10-24,Bermuda,Scotland,Dubai International Cricket Stadium,Dubai,Bermuda,field,Scotland,T20,completed
1199529,2019-10-25,Papua New Guinea,Singapore,Dubai International Cricket Stadium,Dubai,Singapore,field,Papua New Guinea,T20,completed
1199530,2019-10-25,Ireland,Jersey,Tolerance Oval,Abu Dhabi,Ireland,field,Ireland,T20,completed
1199531,2019-10-25,Kenya,Namibia,Dubai International Cricket Stadium,Dubai,Namibia,bat,Namibia,T20,completed
1199532,2019-10-25,Canada,Oman,Sheikh Zayed Stadium,Abu Dhabi,Canada,bat,Oman,T20,completed
1199533,2019-10-26,Ireland,Nigeria,Sheikh Zayed Stadium,Abu Dhabi,Nigeria,bat,Ireland,T20,completed
1199534,2019-10-26,Bermuda,Netherlands,Dubai International Cricket Stadium,Dubai,Netherlands,bat,Netherlands,T20,completed
1199535,2019-10-26,Namibia,Singapore,Dubai International Cricket Stadium,Dubai,Singapore,field,Namibia,T20,completed
1199536,2019-10-27,Kenya,Papua New Guinea,Dubai International Cricket Stadium,Dubai,Kenya,field,Papua New Guinea,T20,completed
1199537,2019-10-27,Hong Kong,Nigeria,Tolerance Oval,Abu Dhabi,Nigeria,bat,Hong Kong,T20,completed
1199538,2019-10-27,Jersey,Oman,Sheikh Zayed Stadium,Abu Dhabi,Oman,field,Jersey,T20,completed
1199539,2019-10-27,Netherlands,Scotland,Dubai International Cricket Stadium,Dubai,Netherlands,field,Netherlands,T20,completed
1199540,2019-10-27,United Arab Emirates,Canada,Sheikh Zayed Stadium,Abu Dhabi,Canada,field,United Arab Emirates,T20,completed
1199541,2019-10-29,United Arab Emirates,Netherlands,Dubai International Cricket Stadium,Dubai,United Arab Emirates,bat,Netherlands,T20,completed
1199542,2019-10-29,Namibia,Oman,Dubai International Cricket Stadium,Dubai,Namibia,bat,Namibia,T20,completed
1199543,2019-10-30,United Arab Emirates,Scotland,Dubai International Cricket Stadium,Dubai,Scotland,bat,Scotland,T20,completed
1199544,2019-10-30,Hong Kong,Oman,Dubai International Cricket Stadium,Dubai,Oman,bat,Oman,T20,completed
1199545,2019-10-31,Oman,Scotland,ICC Academy,Dubai,Oman,bat,Scotland,T20,completed
1199546,2019-11-01,Ireland,Netherlands,Dubai International Cricket Stadium,Dubai,Ireland,field,Netherlands,T20,completed
1199547,2019-11-01,Namibia,Papua New Guinea,Dubai International Cricket Stadium,Dubai,Papua New Guinea,bat,Papua New Guinea,T20,completed
1199548,2019-11-02,Ireland,Namibia,Dubai International Cricket Stadium,Dubai,Ireland,bat,Ireland,T20,completed
1199549,2019-11-02,Netherlands,Papua New Guinea,Dubai International Cricket Stadium,Dubai,Papua New Guinea,bat,Netherlands,T20,completed
1200425,2019-09-16,Netherlands,Scotland,"The Village, Malahide",Dublin,Netherlands,field,Scotland,T20,completed
1200426,2019-09-17,Ireland,Scotland,"The Village, Malahide",Dublin,Scotland,bat,Ireland,T20,completed
1200427,2019-09-18,Ireland,Netherlands,"The Village, Malahide",Dublin,Ireland,bat,Netherlands,T20,completed
1200428,2019-09-19,Netherlands,Scotland,"The Village, Malahide",Dublin,Netherlands,bat,Scotland,T20,completed
1201668,2019-10-25,Spain,Portugal,La Manga Club Bottom Ground,Murcia,Spain,field,Spain,T20,completed
1201669,2019-10-26,Gibraltar,Portugal,La Manga Club Bottom Ground,Murcia,Gibraltar,bat,Portugal,T20,completed
1201670,2019-10-26,Spain,Gibraltar,La Manga Club Bottom Ground,Murcia,Spain,field,Spain,T20,completed
1201671,2019-10-26,Spain,Portugal,La Manga Club Bottom Ground,Murcia,Portugal,field,Spain,T20,completed
1201673,2019-10-27,Spain,Gibraltar,La Manga Club Bottom Ground,Murcia,Spain,field,Spain,T20,completed
1201680,2019-09-27,Nepal,Zimbabwe,Indian Association Ground,Singapore,Nepal,bat,Zimbabwe,T20,completed
1201681,2019-09-28,Singapore,Nepal,Indian Association Ground,Singapore,Singapore,bat,Nepal,T20,completed
1201682,2019-09-29,Singapore,Zimbabwe,Indian Association Ground,Singapore,Singapore,bat,Singapore,T20,completed
1201683,2019-10-01,Nepal,Zimbabwe,Indian Association Ground,Singapore,Nepal,field,Zimbabwe,T20,completed
1201685,2019-10-03,Singapore,Zimbabwe,Indian Association Ground,Singapore,Zimbabwe,field,Zimbabwe,T20,completed
1202007,2019-09-29,Malaysia,Vanuatu,Kinrara Academy Oval,Kuala Lumpur,Vanuatu,bat,Vanuatu,T20,completed
1202008,2019-10-01,Malaysia,Vanuatu,Kinrara Academy Oval,Kuala Lumpur,Vanuatu,bat,Vanuatu,T20,completed
1202009,2019-10-02,Malaysia,Vanuatu,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1202010,2019-10-03,Malaysia,Vanuatu,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Vanuatu,T20,completed
1202011,2019-10-04,Malaysia,Vanuatu,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1202243,2020-01-07,India,Sri Lanka,Holkar Cricket Stadium,Indore,India,field,India,T20,completed
1202244,2020-01-10,India,Sri Lanka,Maharashtra Cricket Association Stadium,Pune,Sri Lanka,field,India,T20,completed
1203676,2020-01-15,West Indies,Ireland,"National Cricket Stadium, Grenada",St George's,Ireland,bat,Ireland,T20,completed
1203678,2020-01-19,West Indies,Ireland,"Warner Park, St Kitts",Basseterre,West Indies,field,West Indies,T20,completed
1207081,2020-03-08,Spain,Germany,Desert Springs Cricket Ground,Almeria,Spain,field,Spain,T20,completed
1207082,2020-03-08,Spain,Germany,Desert Springs Cricket Ground,Almeria,Spain,field,Germany,T20,completed
1208606,2019-12-05,Nepal,Bhutan,Tribhuvan University International Cricket Ground,Kirtipur,Bhutan,field,Nepal,T20,completed
1208609,2019-12-06,Nepal,Maldives,Tribhuvan University International Cricket Ground,Kirtipur,Nepal,bat,Nepal,T20,completed
1208612,2019-12-07,Bhutan,Maldives,Tribhuvan University International Cricket Ground,Kirtipur,Maldives,field,Maldives,T20,completed
1208613,2019-12-09,Nepal,Maldives,Tribhuvan University International Cricket Ground,Kirtipur,Nepal,field,Nepal,T20,completed
1213058,2020-01-24,Pakistan,Bangladesh,Gaddafi Stadium,Lahore,Bangladesh,bat,Pakistan,T20,completed
1213059,2020-01-25,Pakistan,Bangladesh,Gaddafi Stadium,Lahore,Bangladesh,bat,Pakistan,T20,completed
1213874,2020-03-04,Sri Lanka,West Indies,Pallekele International Cricket Stadium,Kandy,West Indies,bat,West Indies,T20,completed
1213875,2020-03-06,Sri Lanka,West Indies,Pallekele International Cricket Stadium,Kandy,West Indies,field,West Indies,T20,completed
1214670,2020-03-09,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Dhaka,Zimbabwe,field,Bangladesh,T20,completed
1214671,2020-03-11,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,field,Bangladesh,T20,completed
1215136,2020-02-20,Malaysia,Hong Kong,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1215137,2020-02-21,Malaysia,Hong Kong,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1215138,2020-02-23,Malaysia,Hong Kong,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1215139,2020-02-24,Malaysia,Hong Kong,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1215140,2020-02-26,Malaysia,Hong Kong,Kinrara Academy Oval,Kuala Lumpur,Hong Kong,bat,Malaysia,T20,completed
1215159,2020-02-25,Oman,Maldives,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Oman,T20,completed
1215160,2020-02-25,Saudi Arabia,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,United Arab Emirates,bat,United Arab Emirates,T20,completed
1215161,2020-02-25,Bahrain,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Qatar,bat,Bahrain,T20,completed
1215162,2020-02-25,Iran,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Kuwait,field,Kuwait,T20,completed
1215163,2020-02-26,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bahrain,field,Kuwait,T20,completed
1215164,2020-02-26,Qatar,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,United Arab Emirates,bat,United Arab Emirates,T20,completed
1215165,2020-02-27,Kuwait,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Kuwait,field,United Arab Emirates,T20,completed
1217738,2020-02-29,Thailand,Singapore,Terdthai Cricket Ground,Bangkok,Thailand,field,Singapore,T20,completed
1217740,2020-03-01,Hong Kong,Nepal,Terdthai Cricket Ground,Bangkok,Nepal,field,Hong Kong,T20,completed
1217741,2020-03-01,Thailand,Malaysia,Terdthai Cricket Ground,Bangkok,Thailand,bat,Malaysia,T20,completed
1217742,2020-03-03,Malaysia,Singapore,Terdthai Cricket Ground,Bangkok,Singapore,bat,Singapore,T20,completed
1217743,2020-03-03,Thailand,Hong Kong,Terdthai Cricket Ground,Bangkok,Thailand,bat,Hong Kong,T20,completed
1217744,2020-03-04,Thailand,Nepal,Terdthai Cricket Ground,Bangkok,Thailand,bat,Nepal,T20,completed
1217745,2020-03-04,Hong Kong,Singapore,Terdthai Cricket Ground,Bangkok,Singapore,bat,Singapore,T20,completed
1217747,2020-03-06,Hong Kong,Malaysia,Terdthai Cricket Ground,Bangkok,Malaysia,bat,Hong Kong,T20,completed
1223952,2020-12-04,India,Australia,Manuka Oval,Canberra,Australia,field,India,T20,completed
1223953,2020-12-06,Australia,India,Sydney Cricket Ground,Sydney,India,field,India,T20,completed
1223954,2020-12-08,Australia,India,Sydney Cricket Ground,Sydney,India,field,Australia,T20,completed
1229820,2020-08-29,Belgium,Luxembourg,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,Belgium,T20,completed
1229822,2020-08-30,Belgium,Czech Republic,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,Belgium,T20,completed
1229823,2020-08-30,Belgium,Luxembourg,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,Belgium,T20,completed
1229824,2020-08-21,Isle of Man,Guernsey,College Field,St Peter Port,Isle of Man,bat,Guernsey,T20,completed
1233464,2020-11-07,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Rawalpindi Cricket Stadium,Zimbabwe,bat,Pakistan,T20,completed
1233465,2020-11-08,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Rawalpindi Cricket Stadium,Pakistan,field,Pakistan,T20,completed
1233466,2020-11-10,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Rawalpindi Cricket Stadium,Zimbabwe,bat,Pakistan,T20,completed
1233954,2020-11-27,West Indies,New Zealand,Eden Park,Auckland,New Zealand,field,New Zealand,T20,completed
1233955,2020-11-29,New Zealand,West Indies,Bay Oval,Mount Maunganui,West Indies,field,New Zealand,T20,completed
1233959,2020-12-18,Pakistan,New Zealand,Eden Park,Auckland,Pakistan,bat,New Zealand,T20,completed
1233960,2020-12-20,Pakistan,New Zealand,Seddon Park,Hamilton,Pakistan,bat,New Zealand,T20,completed
1233961,2020-12-22,New Zealand,Pakistan,McLean Park,Napier,Pakistan,field,Pakistan,T20,completed
1233971,2021-02-22,New Zealand,Australia,Hagley Oval,Christchurch,Australia,field,New Zealand,T20,completed
1233972,2021-02-25,New Zealand,Australia,University Oval,Dunedin,Australia,field,New Zealand,T20,completed
1233973,2021-03-03,Australia,New Zealand,Westpac Stadium,Wellington,New Zealand,field,Australia,T20,completed
1233974,2021-03-05,Australia,New Zealand,Westpac Stadium,Wellington,Australia,bat,Australia,T20,completed
1233975,2021-03-07,Australia,New Zealand,Sky Stadium,Wellington,Australia,bat,New Zealand,T20,completed
1233979,2021-03-28,New Zealand,Bangladesh,Seddon Park,Hamilton,New Zealand,bat,New Zealand,T20,completed
1233980,2021-03-30,New Zealand,Bangladesh,McLean Park,Napier,Bangladesh,field,New Zealand,T20,completed
1233981,2021-04-01,New Zealand,Bangladesh,Eden Park,Auckland,Bangladesh,field,New Zealand,T20,completed
1235829,2020-10-16,Bulgaria,Romania,Moara Vlasiei Cricket Ground,Moara Vlasiei Cricket Ground,Bulgaria,bat,Bulgaria,T20,completed
1235830,2020-10-17,Romania,Bulgaria,Moara Vlasiei Cricket Ground,Moara Vlasiei Cricket Ground,Romania,bat,Romania,T20,completed
1235832,2020-10-18,Bulgaria,Romania,Moara Vlasiei Cricket Ground,Moara Vlasiei Cricket Ground,Bulgaria,bat,Romania,T20,completed
1237122,2020-11-27,South Africa,England,Newlands,Cape Town,England,field,England,T20,completed
